StationID,Pl,Pr,S,OI,T,AW
18-CCH,0.0,0.6792289861043208,0.0,0.012226926870535487,0.0005377827651940132,0.0006114753071779777
1861010002,0.3455498561874959,0.25079964247911285,0.0,2.2525820511847696,0.0,0.0009981340665653684
1861010003,0.35067703081540336,0.2475990781399218,0.0,2.2469963704657765,0.0,0.001009550643731471
1861010006,0.5894374308149484,0.27300021925032486,0.0,3.331999074546992,0.0,0.0023610838988908584
1936160001,0.0,0.028005759149334397,0.10619673250501543,0.507831887466597,0.0,0.06562558747851811
197020001,0.0004805527253619426,0.0073554261191047035,0.0051361643542982924,0.017470556032392632,0.0,0.0015453501766095276
197030001,0.000396670048937089,0.006101153445458606,0.004245232302504099,0.0059596979725530415,0.0,0.0012653796189097649
198400006CHURCH,0.0,0.0,0.0,0.0,0.0,0.0
198400006LF1,0.0,0.0,0.0,0.0,0.0,0.0
198400006MW103,0.0,0.0,0.0,0.0,0.0,0.0
198400006MW107,0.0,0.0,0.0,0.0,0.0,0.0
198400006MW109,0.0,0.0,0.0,0.0,0.0,0.0
198400006MW3,0.0,0.0,0.0,0.0,0.0,0.0
198400006PW2,0.0,0.0,0.0,0.0,0.0,0.0
198400064MW01,0.0,0.4863369241773112,0.0,0.047090657790972046,0.0,0.0
198400064MW02,0.0,0.487305418218836,0.0,0.046961902658060495,0.0,0.0
198400064MW03,0.0,0.522405820299078,0.0,0.04222459455355224,0.0,0.0
198400064MW04,0.0,0.25499447973885836,0.0,0.06510686781432311,0.0,0.0
198400064MW05,0.0,0.215781608700719,0.0,0.07764790139765063,0.0,0.0
198401079MWJB25,0.0,0.2673895488887513,0.19498299300869065,0.22405382567257776,0.0,0.0
198401079MWMW02,0.0,0.7051870589873486,0.10346012467972207,0.20360692127133412,0.0,0.0
198401079MWMW03,0.0,0.6922067054160681,0.09419042606464079,0.20648013210169333,0.0,0.0
198401079MWMW04,0.0,0.35459253794396917,0.11830890866373793,0.2000205029919445,0.0,0.0
198402082C-1S,0.0,0.0,0.0,0.01944208648386065,0.00021454885096626906,0.0
198402082MW-104,0.0,0.0,0.0,0.018885573015322277,0.00020762601172866698,0.0
198402082MW-108,0.0,0.0,0.0,0.018835417605301764,0.00020187785179708764,0.0
198403083B105A,0.0,0.04016394868044937,0.45298283299306885,0.618910464678727,0.0,0.0
198403083B109D,0.0,0.06436969039094756,0.5808496099405445,0.5009599734829695,0.0,0.05763399281509831
198403083B110D,0.0,0.034850561307207234,0.4015531421861016,0.6018987212520617,0.0,0.029457313284280657
198403083B202D,0.0,0.0332685400894652,0.3931111385535193,0.6301184777643276,0.0,0.03800511336911225
198403083B202S,0.0,0.033847333703252776,0.39786837028260524,0.6275767043155849,0.0,0.03873881782833218
198403083MW1,0.0,0.04906102763679624,0.5500758665679681,0.6659892658058814,0.0,0.0
198403083MW2,0.0,0.05179407657847722,0.555763176777466,0.6143120149287995,0.0,0.0
198403083MW3,0.0,0.05566678529960622,0.5674271438086123,0.5713428844602719,0.0,0.0
198403083MW5A,0.0,0.0389799445112046,0.44402573135742535,0.625839510766495,0.0,0.0
198403083WD6,0.0,0.0343299268241802,0.41785579410121837,0.7207317336844882,0.0,0.0
198403099M101SR,0.0,0.3235656053289267,0.0,0.0,0.0,0.15183898727288242
198403099M9D,0.046213465947582404,0.2537353439821788,0.018958295332168845,0.14500314938210976,0.0,0.2527343744644698
198403099M9R,0.046213465947582404,0.2537353439821788,0.018958295332168845,0.14500314938210976,0.0,0.2527343744644698
198403099M9S,0.046213465947582404,0.2537353439821788,0.018958295332168845,0.14500314938210976,0.0,0.2527343744644698
198403099MW104S,0.0,0.005208023575461515,0.0,0.0,0.0,0.14828352130962377
198403099MW10R,0.0,0.6027044427689929,0.0,0.0,0.0,0.1411351002736194
198403099MW111S,0.0,0.36281111545835537,0.0,0.0,0.0,0.12666959990012164
198405024HYB1,0.26638281644271955,3.0292488996949505,4.192696571021642,2.8831724404953087,0.12081916629178675,1.2725612789265401
198405024HYB5,0.20797904523400615,2.5847667528296845,3.8500336162470976,4.206762162421497,0.16630997008068624,1.3032235272108637
198405024MW02,0.20480008907534125,2.5120176333303377,3.6898668480672216,4.02971369174546,0.1575102124784549,1.2404330531774646
198405024MW02A,0.20480008907534125,2.5120176333303377,3.6898668480672216,4.02971369174546,0.1575102124784549,1.2404330531774646
198405024MW03,0.1943195200056272,2.423822271141219,3.6022282143619577,4.322390342440674,0.17240487827160633,1.2392286567081017
198405024MW03A,0.1943195200056272,2.423822271141219,3.6022282143619577,4.322390342440674,0.17240487827160633,1.2392286567081017
198405024MW03D,0.2449948606681483,2.8463205722864653,4.017454142234015,3.4457613240884486,0.128812025442613,1.251926842194502
198405024MW04D,0.25244475783642206,2.875143140497462,4.005858123971506,3.3156651856336206,0.12271844737272469,1.2370864768056111
198405024MW05,0.19084766540133513,2.4084999354423426,3.6356021249452604,4.643901649100183,0.1892491817075681,1.268809279686639
198405024MW06,0.26222966550268884,2.8775312865780895,3.923193381877568,3.1117853666245643,0.11349071864858562,1.2023384799068542
198405024MW07,0.2311142232865139,2.6965800590004974,3.8271862777332655,3.5002231780050708,0.13170283432515362,1.2172670388068327
198405024MW10D,0.2119315794286902,2.644648488140915,3.9551687037522756,4.2367722679375,0.16788456444185734,1.3350368829872346
198405024MW193,0.2422875368707729,2.8576708716326,4.071107637792369,2.760741217407629,0.1336293906388846,1.2734840915415595
198405024MW293,0.21084847231175663,2.6204270014159943,3.9031993684238895,4.186552071629312,0.16528024497152222,1.315104920427471
198405024SW01,0.19141141398820802,2.395269558059417,3.5638713204839485,4.39060319480727,0.1759894112750376,1.2307999458051446
198405024SW02,0.260480132373387,2.9029139820247467,3.9898819144524404,3.190873673037548,0.11696507460958674,1.2231329177490036
198405024SW03,0.21132398907808847,2.5385833663504367,3.6713983835403483,3.7750225523855088,0.1450781651300675,1.2098000407364446
198405024SW04,0.2399621558553805,2.751399392879073,3.8601809542793832,3.3714392646466016,0.12560005980304265,1.2113857671161363
198405024W1035,0.19428577575967215,2.443209722725364,3.6765863526833225,4.523355466037033,0.1827980325000442,1.277509856843539
198405024W1130,0.1990210747853076,2.4972672119434915,3.7565533068140513,4.444976052230345,0.17865208986418196,1.2990178214877504
198405024W1329,0.19498515982628362,2.4541946172589135,3.7014565149132204,4.547469827299337,0.18406961889582105,1.2877637730051412
198405024W1330,0.1950575064415657,2.455974278978684,3.7068246528100928,4.557845774353465,0.1846213500192844,1.2903163151781636
198704033B102S,0.0,0.0,0.0,0.0,0.0,0.0
198704033B304DR,0.0,0.0,0.0,0.0,0.0,0.0
198704033B304UR,0.0,0.0,0.0,0.0,0.0,0.0
198704033B915U,0.0,0.0,0.0,0.0,0.0,0.0
198704033B921M,0.0,0.0,0.0,0.0,0.0,0.0
198704033B924U,0.0,0.0,0.0,0.0,0.0,0.0
198704033MW801,0.0,0.0,0.0,0.0,0.0,0.0
198704033MW802,0.0,0.0,0.0,0.0,0.0,0.0
198704033MW803,0.0,0.0,0.0,0.0,0.0,0.0
198706016101B,0.0,0.0,0.0,0.0,0.0,0.0
198706016MW1401,0.0,0.0,0.0,0.0,0.0,0.0
198706016SUMP2,0.0,0.0,0.0,0.0,0.0,0.0
198710039B106D,0.0,0.0651894527704818,0.0,1.0360774874287622,0.0,0.06930288656746413
198710039B106S,0.0,0.0651894527704818,0.0,1.0360774874287622,0.0,0.06930288656746413
198710039B204,0.0,0.0756856301652909,0.0,0.8344601527541304,0.0,0.0804199539767145
198710039MW402,0.0,0.0,0.0,0.1925064420151712,0.0,0.1179130009361656
198710039MW501,0.0,0.07500057263620297,0.0,0.841338819227462,0.0,0.07974864886830263
198710039MW504,0.0,0.07384703217702077,0.0,0.836971949278438,0.0,0.07855273433530757
198710039MW601,0.0,0.06766686218431438,0.0,0.7324207855671044,0.0,0.07176176000624117
198912008GEO-6,0.8429768230795475,8.368334767701858,3.0671905009340708,5.381390764144981,0.3947010025860768,0.17970948721959917
198912008MW-11,0.7528888428478633,3.3690375282651535,0.797835669222583,2.984183103718351,0.3524445442795817,0.1721944427628237
198912008SVE-2,0.7314990521084965,3.272939101716731,0.7769683697418323,2.90855103173415,0.34192487030481494,0.17118171640391142
199103022MW01,0.0,0.0,0.0,0.0,0.0,0.0
199103022MW02,0.0,0.0,0.0,0.0,0.0,0.0
199103022MW03,0.0,0.0,0.0,0.0,0.0,0.0
199202008CAMW2,0.0,0.0,0.0,0.0,0.0,0.0
199202008CAPW1,0.0,0.0,0.0,0.0,0.0,0.0
199402007MW101,0.6730854049812539,4.278973787054455,1.4211132195530665,5.473256929579488,0.6910639787245864,0.2374873480790807
199402007MW103,0.7332854683501869,3.121638571698559,0.9716540789076342,1.4722164663314279,0.0,0.24634309235555746
199712055SBABA,0.0005107967319593084,0.00707203007882682,0.005201509379796596,0.018150468570244414,0.0,0.2125553005935398
199712055SBABB,0.0004965274701635803,0.006882837894538616,0.005059474126172959,0.017652916292564318,0.0,0.20687172807605542
199712055SBABC,0.0005107967319593084,0.00707203007882682,0.005201509379796596,0.018150468570244414,0.0,0.2125553005935398
199712055SBABD,0.0005277258670693278,0.007296095539697239,0.005369860272986776,0.018740248933919644,0.0,0.21926571820959165
199712055SBABE,0.0005083536840081596,0.00703525780933864,0.005175365853653369,0.018060401874519398,0.0,0.2114468466898544
199712055SBCA,0.570819467325403,0.34478941183152945,0.008559992592340962,0.23596997316103446,0.19922510193733697,0.3376943183280565
199712055SBCB,0.5722171733245669,0.34382540537567063,0.008602554766169241,0.23588762886203185,0.19918984519734642,0.3388919705384503
199712055SBCC,0.5524559732932568,0.34264110754466365,0.008241334943732187,0.2310303296618112,0.19470850906284798,0.3259621030272139
199712055SBCRA,0.007894550080664383,0.14348928287756935,0.0762084984113029,0.39855382375136944,0.16240974977710565,0.29892624128198847
199712055SBCRB,0.18232071717854323,0.3478913450653531,0.07358752184072705,0.39563017370972,0.16983459846255225,0.3107822881541786
199712055SBCRC,0.17878943026349897,0.35137401744640623,0.07580413366959754,0.40266281982989566,0.16932150367412646,0.30663615476770184
199712055SBCRD,0.008338351068125254,0.3573276609915948,0.08133060630634256,0.4189817120805639,0.16645491842199533,0.29542872597660064
199712055SBDA,0.25797059761951313,0.3963071603292455,0.05313432815158614,0.37585528527676404,0.2298750168508761,0.42896047039012625
199712055SBDB,0.2667881784066675,0.39980442719275244,0.0513929727871867,0.37459674699961903,0.2352625190423773,0.4423462826231245
199712055SBDC,0.2660487847338108,0.38758802317755536,0.05075029081900932,0.3667552941288371,0.22799781358678897,0.4369539072083112
199712055SBDD,0.2746670137385068,0.3861419530833346,0.04887114452831767,0.3625880770466322,0.23023088915804069,0.44787709262085934
199712055SBDE,0.2855168269157768,0.4102457738388046,0.04824661178795775,0.3750383209728835,0.24821870059531714,0.47197859996349073
199712055SBDF,0.3002485594990911,0.40970556861300955,0.04563028540547933,0.3706827721897534,0.25287925431929176,0.49188834363968176
199712055SBJLA,0.0026055595898836765,0.10967890518010623,0.024602232768233995,0.2459872760386363,0.17966298166419964,0.4328837432231961
199712055SBJLB,0.0026026613084174713,0.10890340434304487,0.02454259838023609,0.24412876985758902,0.1777821667336362,0.4284782890549757
199712055SBJLC,0.0027158616380422713,0.10826274506454603,0.025583245005015846,0.246517683549579,0.17710828946634444,0.4257221938568609
199712055SBMW01,0.0013862627219970477,0.4576190115782223,0.014143185147732183,0.36771508262732927,0.3220860144120569,0.5752739106518701
199712055SBMW02,0.8558466519943844,0.4774938860516008,0.016742392898735605,0.39776779805926393,0.35329200103653297,0.6804669658048594
199712055SBMW03,0.7068220052752604,0.4795466707407554,0.02020315186287027,0.40567351642696625,0.36212573068031956,0.8000903065281315
199712055SBMW04,0.8196228332826552,0.4563395105164439,0.01719582956603548,0.37988909579875113,0.3359977968248443,0.6852941404026919
199712055SBMW05,0.8400289131579438,0.4480427153060439,0.0165888412383584,0.370708297242445,0.32680818230007497,0.659380041005764
199712055SBMW06,0.9013781715291049,0.4382829240806504,0.014943098650801515,0.3556160052893747,0.3115613646120542,0.5974216644291555
199712055SBPTAA,0.4118357816552066,0.31439006173469947,0.006021407199763672,0.18706628209010207,0.15546713701571163,0.2408463752957288
199712055SBPTAB,0.41682771711213146,0.31397061618773797,0.006107517453523316,0.1881648164641056,0.15647976822232304,0.24390814588158966
199712055SBPTAC,0.4128314655506863,0.31234204575069985,0.006050102981452387,0.18659188693856113,0.1551150921921379,0.24157130885907832
199712055SBPTAD,0.4037037143018562,0.3123091458548078,0.005897610263285108,0.18428884990088307,0.15302984341007947,0.23602711288222233
199712055SBPTAE,0.40164339432108553,0.3089517721825361,0.005881941354002658,0.18259962088726775,0.15162715111953878,0.2349564085763253
199712055SBPTAF,0.3884294600659565,0.3074631968561253,0.005669784923703681,0.17873544437296784,0.14819107091319075,0.22702626183445793
199712055SBPTAG,0.4065655236114248,0.31278630221757425,0.005942581928929504,0.18517731608498084,0.1538163576616028,0.23773606797375244
199712055SBRFA,0.0,0.03783869568152968,0.09490242615986033,0.07437810619926527,0.0,0.39236789107923375
199712055SBRFB,0.0,0.03783869568152968,0.09490242615986033,0.07437810619926527,0.0,0.39236789107923375
199712055SBRFC,0.0,0.035836075858294784,0.09008114681355192,0.07046014665545469,0.0,0.37597971294696797
199712055SBRFD,0.0,0.03450330498662913,0.08578621149033076,0.06773667292420799,0.0,0.3508218153311754
199712055SBRFE,0.0,0.02943672749606778,0.07232907768157448,0.05769300023432194,0.0,0.2918816353728409
199712055SBRFF,0.0,0.027264787556806648,0.06669811826780231,0.05340298321841588,0.0,0.2680550586841001
199712055SBRFG,0.0,0.026361632040819996,0.06416852460175798,0.05160013103746175,0.0,0.25566332887594667
199712055SBRFH,0.0,0.023965884782526745,0.05836905110937513,0.046911012090430915,0.0,0.23433439664573935
199712055SBRFI,0.0,0.024471123897521457,0.06012938424373149,0.04795508029220706,0.0,0.24572564695042282
199712055SBSJA,0.0005462934470559916,0.0075977434470613755,0.00557772681958708,0.01944892531124065,0.0,0.0019213738784009792
199712055SBSJB,0.0005765014766221831,0.008052031642386126,0.005900624914000928,0.020560403182781375,0.0,0.002022205997565821
199712055SBSJC,0.0005721547316745889,0.00797212956750979,0.005848220983233355,0.020385061445006424,0.0,0.0020097831372797525
199712055SBSJD,0.000615020883279175,0.27334353844426784,0.006292606372708874,0.021926043238809152,0.0,0.2577687298061674
199712055SBSJE,0.0005922163772310359,0.008259032674818034,0.006056607493470339,0.021107362499150444,0.0,0.2480724969075108
199712055SBSTA,0.5065953087166083,0.6417972716137709,0.025163718187264462,0.3327696311269992,0.27503924149742937,0.8229029336511848
199712055SBSTB,0.46843722795654724,0.394754779144722,0.02771811551360528,0.340319823049117,0.2769295294923543,0.6522797034140438
199712055SBSTC,0.48463900017321215,0.3889988607570874,0.026449708850408576,0.3348661049766003,0.27411589168888195,0.8226838076052722
199712055SBSTD,0.4596200919475436,0.39063023334258024,0.02807893579691301,0.3375973369825732,0.272801264204156,0.6410281401386376
199712055SBSTE,0.4355448198344427,0.38656722885330663,0.029529254995561773,0.336040808135943,0.26680793336813136,0.6195034082402431
199712055SBSTF,0.4823065428663147,0.38200496320283506,0.026219020601296106,0.3293689860432087,0.268494217679278,0.8072564771429324
20000001IWPW4,0.0,0.0,0.0,0.0,0.0,0.0
200009052DW01,0.0,0.0,0.0,0.0,0.0,0.0
200009052DW03,0.0,0.0,0.0,0.0,0.0,0.0
200009052DW08,0.0,0.0,0.0,0.0,0.0,0.0
200009052TS01E,0.0,0.0,0.0,0.0,0.0,0.0
200009052TS01M,0.0,0.0,0.0,0.0,0.0,0.0
200012033MW13,0.0548603080239092,0.290456723647126,0.0,0.003733275176536384,0.0,0.0
200012033MW14,0.0,0.31527299204684434,0.0,0.003454754719192855,0.0,0.0
200012033MW5,0.0,0.2916778888088564,0.0,0.0034554568837481983,0.0,0.0
200012033MW6,0.04977565248657105,0.3291724223954233,0.0,0.0033986242409245744,0.0,0.0
2001010003,0.17510220223132036,0.17684365738246588,0.0,0.4172974776563814,0.0,0.0
2002020003,0.0,2.351504681408183e-06,0.0,0.6853097172886025,1.254251006404996,0.681100421844071
200711031DW01,0.0,0.0,0.0,0.0,0.0,0.0011737495097944545
200711031DW04,0.0,0.0,0.0,0.0,0.0,0.0012390077424290474
200711031DW05,0.0,0.0,0.0,0.012424662754284483,0.05319446392492767,0.0010960554031059083
200711031DW06,0.0,0.0,0.0,0.0,0.0,0.0013917884123588133
200711031DW07,0.0,0.0,0.0,0.0,0.0,0.0014698750564798206
201110043DW01,0.03639051977742311,2.482911321456517,2.494704797637346,1.4980245423620173,0.10841235824234653,0.6765922632748573
201110043DW02,0.028629591734126505,2.7040992742632253,2.463720060459515,1.3274131113558638,0.0867666905775451,0.7133876194406451
201110043DW04,0.02387790822594235,1.890691377782765,1.8795000209634833,0.8625555484971326,0.07321424980134486,0.10765108961320372
201110043DW11,0.051291891608818016,1.6321026422254445,1.2725325781989465,1.1026214082809227,0.14685363204592372,0.06262596398806461
201110043DW12,0.2889117356599022,3.1882110976269415,4.30356161293499,2.4856912798747537,0.11268672432419559,1.286238340904126
201110043DW13,0.036939362221464433,1.81287317343735,1.9098803908913276,1.0085452231989664,0.10954560115915325,0.15196797674792842
201605022A1,0.024658615293525157,0.0,0.0,0.0,0.0,0.0
201605022A2,0.02352955113434689,0.0,0.0,0.0,0.0,0.0
201605022A3,0.02583087369592962,0.0,0.0,0.0,0.0,0.0
201605022A4,0.025357838431627484,0.0,0.0,0.0,0.0,0.0
201605022A5,0.0251016737713413,0.0,0.0,0.0,0.0,0.0
201605022A6,0.025638321609910798,0.0,0.0,0.0,0.0,0.0
201605022A7,0.02462984827067522,0.0,0.0,0.0,0.0,0.0
201605022A8,0.02351200064100011,0.0,0.0,0.0,0.0,0.0
201605022B1,0.00822879254320723,0.011699682571406597,0.4240648875623768,0.059078243559954086,0.19159018815893417,0.0018381572862562544
201605022B2,0.008185828153581425,0.011636632226763146,0.4231160563145745,0.058996354428569986,0.19064681497004596,0.001828338513529775
201605022B3,0.00887806628450116,0.012628691830066752,0.4450958767178262,0.014798098062985963,0.20653860291627069,0.0019839057242140943
201605022B4,0.008473082114633242,0.01205153604251969,0.4312886833917694,0.014754386580387273,0.19713941275910488,0.0018932560301829391
201605022B5,0.7922443826468651,0.0,0.1514447843612162,0.0,0.0,0.0
201605022B6,0.7728724844192453,0.0,0.0,0.0,0.0,0.0
201605022C1,0.0016057069199866755,0.002252963771909056,0.06706878685379933,0.044364927726590016,0.03658083918949386,0.0003564242862054737
201605022C2,0.0013279060804292568,0.0018614217849148797,0.5245468927356185,0.05327187058286898,0.030140318867807808,0.00029470277703020514
201605022C3,0.0012606909087025519,0.0017665535365569951,0.5421185211622842,0.05620397494770622,0.028566596340253506,0.00027977564420285595
201605022C4,0.001497492780702648,0.0020998660556617423,0.4967409544367573,0.04772043676302265,0.03402270407546824,0.0003323806818377389
201605022C5,0.0014843264672901647,0.0020810534223861255,0.5020172486522968,0.04827446627227349,0.03369400072599866,0.0003294575355592415
201605022D1,0.0014424519120142107,0.0020202560435585255,0.5315130678276976,0.05070454982018174,0.03254763899135503,0.00032018466052267675
201605022D10,0.0024187496255268955,0.003389991790410374,0.4175758017263616,0.05020815815786463,0.0545135960316828,0.0005372327843065317
201605022D2,0.001480513164848412,0.0020722165403327985,0.5412632698463596,0.050330058440438245,0.03325201805885056,0.0003286829573080845
201605022D3,0.0018195901898026778,0.0025490447374148435,0.47729144001459745,0.04142614689133632,0.04101817214626956,0.00040401357675731156
201605022D4,0.0018758334603129491,0.002628610574399785,0.4662845324533573,0.0401346253989534,0.04235446978066636,0.00041650154388940454
201605022D5,0.0019560078106699006,0.002745953076453496,0.4314765831128966,0.03726768746849243,0.044621371832398976,0.00043428334427727036
201605022D6,0.0021851739020465944,0.0030688036894050974,0.4104088292086892,0.0338365637560084,0.049902362784777415,0.0004852322850147337
201605022D7,0.0024418801891599048,0.0034302771590559228,0.3932056197520401,0.048187947190224456,0.05579690006298029,0.000542313250664843
201605022D8,0.0023437059192048647,0.0032928753136857603,0.396417572921036,0.031739898261965174,0.053612088087026645,0.000520489561842345
201605022D9,0.0026543295110835036,0.00372538485941,0.391952564542724,0.048251522221173994,0.06030449373906742,0.0005895560571622971
201605022GEO1,0.2619454698033268,0.0,0.9250225420127874,0.40965362830779983,0.0,0.0
201605022GEO2,0.2617573469871696,0.0,0.9533742406704354,0.0,0.0,0.0
201605022SI1,0.27622237792217424,0.0,0.9254390731000622,0.0,0.0,0.0
201605022SI2,0.26207771438110566,0.0,0.9696420436627676,0.0,0.0,0.0
201605022SI3,0.2401592989647015,0.0,0.9288370374555818,0.3751510298056077,0.0,0.0
201605022SI4,0.25505203321872333,0.0,0.9414961636185744,0.39874610398545385,0.0,0.0
201605022SI5,0.289659441228698,0.0,0.8741000885100311,0.0,0.0,0.0
201605022SIB1,0.2555685448342092,0.0,0.9704961873093718,0.0,0.0,0.0
201605022SIB2,0.25704926506157505,0.0,0.9648287359483301,0.0,0.0,0.0
201605022SIB3,0.25860967954354763,0.0,0.961075836125073,0.0,0.0,0.0
201605022SIB4,0.2408954449627863,0.0,0.9309341455326501,0.3763152270206006,0.0,0.0
201605022SIB5,0.24081040809844287,0.0,0.9280406389864261,0.3762516404232999,0.0,0.0
201605022SIB6,0.24675718608116623,0.0,0.9421662896869342,0.38561690186712105,0.0,0.0
201605022WTRSPL,0.26636548235085666,0.0,0.9316461539209118,0.41645288393046065,0.0,0.0
201605022X1,0.0076042891741635275,0.010722990876238429,0.42225992352005803,0.06267237106463792,0.17532588489941628,0.0016919964176694466
201605022X2,0.0076146702284755775,0.01073352368322201,0.42303153129289894,0.06306107357530191,0.17523563940830084,0.001694195574241128
201605022X3,0.009162021460670562,0.012909761482291072,0.47231843144489993,0.07237993652512313,0.20989448965768598,0.002038924985326408
201605022X4,0.005120061372940535,0.007206575535639307,0.3648324516792659,0.05138656923743294,0.11741492554430433,0.0011383356735952845
201605022X5,0.0046898451453528675,0.006602108163996557,0.3580729475137015,0.049477224493181704,0.10772364029548517,0.0010425880534265396
201605022Y1,0.0034499785738043415,0.00483073024607385,0.3809612412133061,0.04962898650440563,0.0767259345444487,0.0007669185490877096
